activity	subject	variable	mean
walking_upstairs	24	tBodyAccelerationJerkStdY	-0.51522075220339
walking_upstairs	24	tBodyAccelerationJerkStdZ	-0.523807264237288
walking_upstairs	24	tBodyGyroscopeMeanX	0.0883163772152542
walking_upstairs	24	tBodyGyroscopeMeanY	-0.105932947294915
walking_upstairs	24	tBodyGyroscopeMeanZ	0.0248290702830508
walking_upstairs	24	tBodyGyroscopeStdX	-0.577426408813559
walking_upstairs	24	tBodyGyroscopeStdY	-0.568534124576271
walking_upstairs	24	tBodyGyroscopeStdZ	-0.27459628379661
walking_upstairs	24	tBodyGyroscopeJerkMeanX	-0.146800845605424
walking_upstairs	24	tBodyGyroscopeJerkMeanY	-0.0317350582050847
walking_upstairs	24	tBodyGyroscopeJerkMeanZ	-0.0498427228983051
walking_upstairs	24	tBodyGyroscopeJerkStdX	-0.640489537966102
walking_upstairs	24	tBodyGyroscopeJerkStdY	-0.646644373728814
walking_upstairs	24	tBodyGyroscopeJerkStdZ	-0.648975330847458
walking_upstairs	24	tBodyAccelerationMagnitudeMean	-0.226402822033898
walking_upstairs	24	tBodyAccelerationMagnitudeStd	-0.30685447
walking_upstairs	24	tGravityAccelerationMagnitudeMean	-0.226402822033898
walking_upstairs	24	tGravityAccelerationMagnitudeStd	-0.30685447
walking_upstairs	24	tBodyAccelerationJerkMagnitudeMean	-0.488487620508475
walking_upstairs	24	tBodyAccelerationJerkMagnitudeStd	-0.441068689830508
walking_upstairs	24	tBodyGyroscopeMagnitudeMean	-0.33443583979661
walking_upstairs	24	tBodyGyroscopeMagnitudeStd	-0.503929060169492
walking_upstairs	24	tBodyGyroscopeJerkMagnitudeMean	-0.658751629152542
walking_upstairs	24	tBodyGyroscopeJerkMagnitudeStd	-0.638180352881356
walking_upstairs	24	fBodyAccelerationMeanX	-0.395790553898305
walking_upstairs	24	fBodyAccelerationMeanY	-0.252412541966102
walking_upstairs	24	fBodyAccelerationMeanZ	-0.312792211016949
walking_upstairs	24	fBodyAccelerationStdX	-0.326165553050847
walking_upstairs	24	fBodyAccelerationStdY	-0.107787679328814
walking_upstairs	24	fBodyAccelerationStdZ	-0.28314344338983
walking_upstairs	24	fBodyAccelerationMeanFrequencyX	-0.502463282542373
walking_upstairs	24	fBodyAccelerationMeanFrequencyY	-0.271713646627119
walking_upstairs	24	fBodyAccelerationMeanFrequencyZ	-0.0999242115191525
walking_upstairs	24	fBodyAccelerationJerkMeanX	-0.515644617288136
walking_upstairs	24	fBodyAccelerationJerkMeanY	-0.527604243559322
walking_upstairs	24	fBodyAccelerationJerkMeanZ	-0.48339098779661
walking_upstairs	24	fBodyAccelerationJerkStdX	-0.527104719152542
walking_upstairs	24	fBodyAccelerationJerkStdY	-0.535843319152542
walking_upstairs	24	fBodyAccelerationJerkStdZ	-0.562727123050847
walking_upstairs	24	fBodyAccelerationJerkMeanFrequencyX	-0.392831269898305
walking_upstairs	24	fBodyAccelerationJerkMeanFrequencyY	-0.508876718135593
walking_upstairs	24	fBodyAccelerationJerkMeanFrequencyZ	-0.426530074576271
walking_upstairs	24	fBodyGyroscopeMeanX	-0.503188684915254
walking_upstairs	24	fBodyGyroscopeMeanY	-0.546620981186441
walking_upstairs	24	fBodyGyroscopeMeanZ	-0.372182912033898
walking_upstairs	24	fBodyGyroscopeStdX	-0.602945480677966
walking_upstairs	24	fBodyGyroscopeStdY	-0.586177824237288
walking_upstairs	24	fBodyGyroscopeStdZ	-0.311996408983051
walking_upstairs	24	fBodyGyroscopeMeanFrequencyX	-0.187707848118644
walking_upstairs	24	fBodyGyroscopeMeanFrequencyY	-0.067744122479661
walking_upstairs	24	fBodyGyroscopeMeanFrequencyZ	-0.343569679050847
walking_upstairs	24	fBodyAccelerationMagnitudeMean	-0.322300989322034
walking_upstairs	24	fBodyAccelerationMagnitudeStd	-0.406283377627119
walking_upstairs	24	fBodyAccelerationMagnitudeMeanFrequency	-0.113727064838983
walking_upstairs	24	fBodyBodyAccelerationJerkMagnitudeMean	-0.429800778813559
walking_upstairs	24	fBodyBodyAccelerationJerkMagnitudeStd	-0.45964779779661
walking_upstairs	24	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.0077672679220339
walking_upstairs	24	fBodyBodyGyroscopeMagnitudeMean	-0.564664994745763
walking_upstairs	24	fBodyBodyGyroscopeMagnitudeStd	-0.54907099
walking_upstairs	24	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.0612402085
walking_upstairs	24	fBodyBodyGyroscopeJerkMagnitudeMean	-0.64611467
walking_upstairs	24	fBodyBodyGyroscopeJerkMagnitudeStd	-0.653876950677966
walking_upstairs	24	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.0122259033220339
walking_upstairs	24	tBodyAccelerationMeanPLUSGravity	-0.0190694556338983
walking_upstairs	24	tBodyAccelerationJerkMeanPLUSGravityMean	-0.00932266703898305
walking_upstairs	24	tBodyGyroscopeMeanPLUSGravityMean	-0.197302296508475
walking_upstairs	24	tBodyGyroscopeJerkMeanPLUSGravityMean	0.182384802705085
walking_upstairs	24	XPLUSGravityMean	-0.682918761186441
walking_upstairs	24	YPLUSGravityMean	0.247122399830508
walking_upstairs	24	ZPLUSGravityMean	0.181479912372881
walking_upstairs	25	tBodyAccelerationMeanX	0.277995411384615
walking_upstairs	25	tBodyAccelerationMeanY	-0.0269863524264615
walking_upstairs	25	tBodyAccelerationMeanZ	-0.126210440292308
walking_upstairs	25	tBodyAccelerationStdX	-0.459775646153846
walking_upstairs	25	tBodyAccelerationStdY	-0.223086808769231
walking_upstairs	25	tBodyAccelerationStdZ	-0.296523975076923
walking_upstairs	25	tGravityAccelerationMeanX	0.927693239538462
walking_upstairs	25	tGravityAccelerationMeanY	-0.217641282461538
walking_upstairs	25	tGravityAccelerationMeanZ	0.108230986684615
walking_upstairs	25	tGravityAccelerationStdX	-0.950878450307692
walking_upstairs	25	tGravityAccelerationStdY	-0.931758272769231
walking_upstairs	25	tGravityAccelerationStdZ	-0.882722399076923
walking_upstairs	25	tBodyAccelerationJerkMeanX	0.0740041435707692
walking_upstairs	25	tBodyAccelerationJerkMeanY	0.00925514041553846
walking_upstairs	25	tBodyAccelerationJerkMeanZ	-0.0116906813498462
walking_upstairs	25	tBodyAccelerationJerkStdX	-0.663642746307692
walking_upstairs	25	tBodyAccelerationJerkStdY	-0.627131235692308
walking_upstairs	25	tBodyAccelerationJerkStdZ	-0.812458372307692
walking_upstairs	25	tBodyGyroscopeMeanX	0.0556121923307692
walking_upstairs	25	tBodyGyroscopeMeanY	-0.109437658104615
walking_upstairs	25	tBodyGyroscopeMeanZ	0.0996227385527692
walking_upstairs	25	tBodyGyroscopeStdX	-0.489011794784615
walking_upstairs	25	tBodyGyroscopeStdY	-0.433673383846154
walking_upstairs	25	tBodyGyroscopeStdZ	-0.564195608923077
walking_upstairs	25	tBodyGyroscopeJerkMeanX	-0.126481161061538
walking_upstairs	25	tBodyGyroscopeJerkMeanY	-0.0281452998369231
walking_upstairs	25	tBodyGyroscopeJerkMeanZ	-0.0540452217153846
walking_upstairs	25	tBodyGyroscopeJerkStdX	-0.693854902307692
walking_upstairs	25	tBodyGyroscopeJerkStdY	-0.839699143076923
walking_upstairs	25	tBodyGyroscopeJerkStdZ	-0.746268282923077
walking_upstairs	25	tBodyAccelerationMagnitudeMean	-0.305772199076923
walking_upstairs	25	tBodyAccelerationMagnitudeStd	-0.480006649846154
walking_upstairs	25	tGravityAccelerationMagnitudeMean	-0.305772199076923
walking_upstairs	25	tGravityAccelerationMagnitudeStd	-0.480006649846154
walking_upstairs	25	tBodyAccelerationJerkMagnitudeMean	-0.679160843538462
walking_upstairs	25	tBodyAccelerationJerkMagnitudeStd	-0.674513059846154
walking_upstairs	25	tBodyGyroscopeMagnitudeMean	-0.3186346998
walking_upstairs	25	tBodyGyroscopeMagnitudeStd	-0.387754116158462
walking_upstairs	25	tBodyGyroscopeJerkMagnitudeMean	-0.777106026615385
walking_upstairs	25	tBodyGyroscopeJerkMagnitudeStd	-0.824883302769231
walking_upstairs	25	fBodyAccelerationMeanX	-0.521649838769231
walking_upstairs	25	fBodyAccelerationMeanY	-0.380150805384615
walking_upstairs	25	fBodyAccelerationMeanZ	-0.542931828
walking_upstairs	25	fBodyAccelerationStdX	-0.437975786923077
walking_upstairs	25	fBodyAccelerationStdY	-0.199988428584615
walking_upstairs	25	fBodyAccelerationStdZ	-0.237296741292308
walking_upstairs	25	fBodyAccelerationMeanFrequencyX	-0.593367433030769
walking_upstairs	25	fBodyAccelerationMeanFrequencyY	-0.379518455061538
walking_upstairs	25	fBodyAccelerationMeanFrequencyZ	-0.463511984138462
walking_upstairs	25	fBodyAccelerationJerkMeanX	-0.668208156461538
walking_upstairs	25	fBodyAccelerationJerkMeanY	-0.640849424923077
walking_upstairs	25	fBodyAccelerationJerkMeanZ	-0.793266971230769
walking_upstairs	25	fBodyAccelerationJerkStdX	-0.690213625846154
walking_upstairs	25	fBodyAccelerationJerkStdY	-0.638086010153846
walking_upstairs	25	fBodyAccelerationJerkStdZ	-0.830526636615385
walking_upstairs	25	fBodyAccelerationJerkMeanFrequencyX	-0.410294109653846
walking_upstairs	25	fBodyAccelerationJerkMeanFrequencyY	-0.601971415384615
walking_upstairs	25	fBodyAccelerationJerkMeanFrequencyZ	-0.612389227538462
walking_upstairs	25	fBodyGyroscopeMeanX	-0.476144998846154
walking_upstairs	25	fBodyGyroscopeMeanY	-0.618579913384615
walking_upstairs	25	fBodyGyroscopeMeanZ	-0.575169715692308
walking_upstairs	25	fBodyGyroscopeStdX	-0.500119831476923
walking_upstairs	25	fBodyGyroscopeStdY	-0.349362687538462
walking_upstairs	25	fBodyGyroscopeStdZ	-0.601112612153846
walking_upstairs	25	fBodyGyroscopeMeanFrequencyX	-0.380037333615385
walking_upstairs	25	fBodyGyroscopeMeanFrequencyY	-0.549103238769231
walking_upstairs	25	fBodyGyroscopeMeanFrequencyZ	-0.254971244461538
walking_upstairs	25	fBodyAccelerationMagnitudeMean	-0.527907561538462
walking_upstairs	25	fBodyAccelerationMagnitudeStd	-0.536120293230769
walking_upstairs	25	fBodyAccelerationMagnitudeMeanFrequency	-0.273261579076923
walking_upstairs	25	fBodyBodyAccelerationJerkMagnitudeMean	-0.654795110615385
walking_upstairs	25	fBodyBodyAccelerationJerkMagnitudeStd	-0.703433692615385
walking_upstairs	25	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.0278971843696923
walking_upstairs	25	fBodyBodyGyroscopeMagnitudeMean	-0.567153469846154
walking_upstairs	25	fBodyBodyGyroscopeMagnitudeStd	-0.386612992876923
walking_upstairs	25	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.414531992523077
walking_upstairs	25	fBodyBodyGyroscopeJerkMagnitudeMean	-0.822403906
walking_upstairs	25	fBodyBodyGyroscopeJerkMagnitudeStd	-0.841061012153846
walking_upstairs	25	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	-0.0511617273270769
walking_upstairs	25	tBodyAccelerationMeanPLUSGravity	0.0137047529692308
walking_upstairs	25	tBodyAccelerationJerkMeanPLUSGravityMean	0.0261519510461538
walking_upstairs	25	tBodyGyroscopeMeanPLUSGravityMean	-0.201479438307692
walking_upstairs	25	tBodyGyroscopeJerkMeanPLUSGravityMean	0.0562698672615385
walking_upstairs	25	XPLUSGravityMean	-0.750122416615385
walking_upstairs	25	YPLUSGravityMean	0.233730368
walking_upstairs	25	ZPLUSGravityMean	-0.0545542417876923
walking_upstairs	26	tBodyAccelerationMeanX	0.272691394545455
walking_upstairs	26	tBodyAccelerationMeanY	-0.0281633797398182
walking_upstairs	26	tBodyAccelerationMeanZ	-0.121943461236364
walking_upstairs	26	tBodyAccelerationStdX	-0.169006952418182
walking_upstairs	26	tBodyAccelerationStdY	-0.0491726302763636
walking_upstairs	26	tBodyAccelerationStdZ	-0.404596936545455
walking_upstairs	26	tGravityAccelerationMeanX	0.942095257090909
walking_upstairs	26	tGravityAccelerationMeanY	-0.246169656181818
walking_upstairs	26	tGravityAccelerationMeanZ	-0.00199310572363636
walking_upstairs	26	tGravityAccelerationStdX	-0.962011392181818
walking_upstairs	26	tGravityAccelerationStdY	-0.937858157818182
walking_upstairs	26	tGravityAccelerationStdZ	-0.929636797636364
walking_upstairs	26	tBodyAccelerationJerkMeanX	0.0755645318545455
walking_upstairs	26	tBodyAccelerationJerkMeanY	0.00209171684890909
walking_upstairs	26	tBodyAccelerationJerkMeanZ	-0.0117089275472727
walking_upstairs	26	tBodyAccelerationJerkStdX	-0.290879965872727
walking_upstairs	26	tBodyAccelerationJerkStdY	-0.399771473818182
walking_upstairs	26	tBodyAccelerationJerkStdZ	-0.677995585454545
walking_upstairs	26	tBodyGyroscopeMeanX	-0.0247950825654545
walking_upstairs	26	tBodyGyroscopeMeanY	-0.0657601804418182
walking_upstairs	26	tBodyGyroscopeMeanZ	0.0721458973490909
walking_upstairs	26	tBodyGyroscopeStdX	-0.550274396
walking_upstairs	26	tBodyGyroscopeStdY	-0.603097110545455
walking_upstairs	26	tBodyGyroscopeStdZ	-0.3090880546
walking_upstairs	26	tBodyGyroscopeJerkMeanX	-0.0975590199454545
walking_upstairs	26	tBodyGyroscopeJerkMeanY	-0.0386244096705455
walking_upstairs	26	tBodyGyroscopeJerkMeanZ	-0.0595558392545455
walking_upstairs	26	tBodyGyroscopeJerkStdX	-0.515829417272727
walking_upstairs	26	tBodyGyroscopeJerkStdY	-0.725210290909091
walking_upstairs	26	tBodyGyroscopeJerkStdZ	-0.556390218
walking_upstairs	26	tBodyAccelerationMagnitudeMean	-0.142874499381818
walking_upstairs	26	tBodyAccelerationMagnitudeStd	-0.1507071068
walking_upstairs	26	tGravityAccelerationMagnitudeMean	-0.142874499381818
walking_upstairs	26	tGravityAccelerationMagnitudeStd	-0.1507071068
walking_upstairs	26	tBodyAccelerationJerkMagnitudeMean	-0.404463896363636
walking_upstairs	26	tBodyAccelerationJerkMagnitudeStd	-0.334531344727273
walking_upstairs	26	tBodyGyroscopeMagnitudeMean	-0.344427047636364
walking_upstairs	26	tBodyGyroscopeMagnitudeStd	-0.514032410181818
walking_upstairs	26	tBodyGyroscopeJerkMagnitudeMean	-0.648099850181818
walking_upstairs	26	tBodyGyroscopeJerkMagnitudeStd	-0.661829656545455
walking_upstairs	26	fBodyAccelerationMeanX	-0.242820756127273
walking_upstairs	26	fBodyAccelerationMeanY	-0.185528313272727
walking_upstairs	26	fBodyAccelerationMeanZ	-0.499502759272727
walking_upstairs	26	fBodyAccelerationStdX	-0.142843838381818
walking_upstairs	26	fBodyAccelerationStdY	-0.0439473073581818
walking_upstairs	26	fBodyAccelerationStdZ	-0.400902256363636
walking_upstairs	26	fBodyAccelerationMeanFrequencyX	-0.384393859890909
walking_upstairs	26	fBodyAccelerationMeanFrequencyY	-0.231358959054545
walking_upstairs	26	fBodyAccelerationMeanFrequencyZ	-0.189088586758182
walking_upstairs	26	fBodyAccelerationJerkMeanX	-0.304540556345455
walking_upstairs	26	fBodyAccelerationJerkMeanY	-0.419344696
walking_upstairs	26	fBodyAccelerationJerkMeanZ	-0.639741264909091
walking_upstairs	26	fBodyAccelerationJerkStdX	-0.342075432
walking_upstairs	26	fBodyAccelerationJerkStdY	-0.420055781272727
walking_upstairs	26	fBodyAccelerationJerkStdZ	-0.715726893818182
walking_upstairs	26	fBodyAccelerationJerkMeanFrequencyX	-0.222513914852727
walking_upstairs	26	fBodyAccelerationJerkMeanFrequencyY	-0.477676635818182
walking_upstairs	26	fBodyAccelerationJerkMeanFrequencyZ	-0.378521914981818
walking_upstairs	26	fBodyGyroscopeMeanX	-0.427686570727273
walking_upstairs	26	fBodyGyroscopeMeanY	-0.617112539636364
walking_upstairs	26	fBodyGyroscopeMeanZ	-0.342703926363636
walking_upstairs	26	fBodyGyroscopeStdX	-0.590812298
walking_upstairs	26	fBodyGyroscopeStdY	-0.598236639818182
walking_upstairs	26	fBodyGyroscopeStdZ	-0.362052183090909
walking_upstairs	26	fBodyGyroscopeMeanFrequencyX	-0.0693017133890909
walking_upstairs	26	fBodyGyroscopeMeanFrequencyY	-0.0956417028527273
walking_upstairs	26	fBodyGyroscopeMeanFrequencyZ	-0.216500720145455
walking_upstairs	26	fBodyAccelerationMagnitudeMean	-0.167566383372727
walking_upstairs	26	fBodyAccelerationMagnitudeStd	-0.274226227272727
walking_upstairs	26	fBodyAccelerationMagnitudeMeanFrequency	-0.0172240385858182
walking_upstairs	26	fBodyBodyAccelerationJerkMagnitudeMean	-0.294970470909091
walking_upstairs	26	fBodyBodyAccelerationJerkMagnitudeStd	-0.393715352181818
walking_upstairs	26	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.0571545019854545
walking_upstairs	26	fBodyBodyGyroscopeMagnitudeMean	-0.556084778181818
walking_upstairs	26	fBodyBodyGyroscopeMagnitudeStd	-0.569632
walking_upstairs	26	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.0255131300387273
walking_upstairs	26	fBodyBodyGyroscopeJerkMagnitudeMean	-0.673580662727273
walking_upstairs	26	fBodyBodyGyroscopeJerkMagnitudeStd	-0.669846294545455
walking_upstairs	26	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	-0.0512559511836364
walking_upstairs	26	tBodyAccelerationMeanPLUSGravity	0.0418995553890909
walking_upstairs	26	tBodyAccelerationJerkMeanPLUSGravityMean	0.0466143060363636
walking_upstairs	26	tBodyGyroscopeMeanPLUSGravityMean	-0.138231470909091
walking_upstairs	26	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.0235172304854545
walking_upstairs	26	XPLUSGravityMean	-0.775023344545455
walking_upstairs	26	YPLUSGravityMean	0.253034782909091
walking_upstairs	26	ZPLUSGravityMean	0.0231785948890909
walking_upstairs	27	tBodyAccelerationMeanX	0.265770253921569
walking_upstairs	27	tBodyAccelerationMeanY	-0.0200953324078431
walking_upstairs	27	tBodyAccelerationMeanZ	-0.123530438196078
walking_upstairs	27	tBodyAccelerationStdX	-0.295439547254902
walking_upstairs	27	tBodyAccelerationStdY	-0.0950104077
walking_upstairs	27	tBodyAccelerationStdZ	-0.23070787672549
walking_upstairs	27	tGravityAccelerationMeanX	0.868000278627451
walking_upstairs	27	tGravityAccelerationMeanY	-0.229278659607843
walking_upstairs	27	tGravityAccelerationMeanZ	-0.294642640196078
walking_upstairs	27	tGravityAccelerationStdX	-0.956433874705882
walking_upstairs	27	tGravityAccelerationStdY	-0.947713378627451
walking_upstairs	27	tGravityAccelerationStdZ	-0.926675381176471
walking_upstairs	27	tBodyAccelerationJerkMeanX	0.0734763532039216
walking_upstairs	27	tBodyAccelerationJerkMeanY	-0.0140229374470588
walking_upstairs	27	tBodyAccelerationJerkMeanZ	0.0067467910745098
walking_upstairs	27	tBodyAccelerationJerkStdX	-0.468066189411765
walking_upstairs	27	tBodyAccelerationJerkStdY	-0.426833499411765
walking_upstairs	27	tBodyAccelerationJerkStdZ	-0.633722935098039
walking_upstairs	27	tBodyGyroscopeMeanX	-0.0940344886803922
walking_upstairs	27	tBodyGyroscopeMeanY	0.00212499391686275
walking_upstairs	27	tBodyGyroscopeMeanZ	0.140129855776471
walking_upstairs	27	tBodyGyroscopeStdX	-0.562461004705882
walking_upstairs	27	tBodyGyroscopeStdY	-0.587966800588235
walking_upstairs	27	tBodyGyroscopeStdZ	-0.169960785215686
walking_upstairs	27	tBodyGyroscopeJerkMeanX	-0.0937518711117647
walking_upstairs	27	tBodyGyroscopeJerkMeanY	-0.0509235220237255
walking_upstairs	27	tBodyGyroscopeJerkMeanZ	-0.0629013722509804
walking_upstairs	27	tBodyGyroscopeJerkStdX	-0.695774947647059
walking_upstairs	27	tBodyGyroscopeJerkStdY	-0.711148438235294
walking_upstairs	27	tBodyGyroscopeJerkStdZ	-0.676876469411765
walking_upstairs	27	tBodyAccelerationMagnitudeMean	-0.160589355980392
walking_upstairs	27	tBodyAccelerationMagnitudeStd	-0.37994878627451
walking_upstairs	27	tGravityAccelerationMagnitudeMean	-0.160589355980392
walking_upstairs	27	tGravityAccelerationMagnitudeStd	-0.37994878627451
walking_upstairs	27	tBodyAccelerationJerkMagnitudeMean	-0.479067422156863
walking_upstairs	27	tBodyAccelerationJerkMagnitudeStd	-0.464610567058824
walking_upstairs	27	tBodyGyroscopeMagnitudeMean	-0.286145719598039
walking_upstairs	27	tBodyGyroscopeMagnitudeStd	-0.501775426447059
walking_upstairs	27	tBodyGyroscopeJerkMagnitudeMean	-0.699895090784314
walking_upstairs	27	tBodyGyroscopeJerkMagnitudeStd	-0.724671165490196
walking_upstairs	27	fBodyAccelerationMeanX	-0.417607401176471
walking_upstairs	27	fBodyAccelerationMeanY	-0.249688517843137
walking_upstairs	27	fBodyAccelerationMeanZ	-0.418886395098039
walking_upstairs	27	fBodyAccelerationStdX	-0.253504065686275
walking_upstairs	27	fBodyAccelerationStdY	-0.0794059822941176
walking_upstairs	27	fBodyAccelerationStdZ	-0.197338870980392
walking_upstairs	27	fBodyAccelerationMeanFrequencyX	-0.465425792352941
walking_upstairs	27	fBodyAccelerationMeanFrequencyY	-0.18135640627451
walking_upstairs	27	fBodyAccelerationMeanFrequencyZ	-0.261550401
walking_upstairs	27	fBodyAccelerationJerkMeanX	-0.50311385627451
walking_upstairs	27	fBodyAccelerationJerkMeanY	-0.44246561254902
walking_upstairs	27	fBodyAccelerationJerkMeanZ	-0.608544241568627
walking_upstairs	27	fBodyAccelerationJerkStdX	-0.47892337254902
walking_upstairs	27	fBodyAccelerationJerkStdY	-0.450116431176471
walking_upstairs	27	fBodyAccelerationJerkStdZ	-0.657139420784314
walking_upstairs	27	fBodyAccelerationJerkMeanFrequencyX	-0.361648357411765
walking_upstairs	27	fBodyAccelerationJerkMeanFrequencyY	-0.372671804901961
walking_upstairs	27	fBodyAccelerationJerkMeanFrequencyZ	-0.454277803078431
walking_upstairs	27	fBodyGyroscopeMeanX	-0.544369229411765
